issue_date,issue_clock,issue_datetime,horizon_hour,nominal_target_datetime,pv_forecast_kw,date_raw,date_derivation,source_file,source_sheet,source_row,source_forecast_column,source_cell,raw_forecast_value
2025-12-22,6:00,2025-12-22 06:00:00,19,2025-12-23 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1423,U,U1423,0
2025-12-22,6:00,2025-12-22 06:00:00,20,2025-12-23 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1423,V,V1423,0
2025-12-22,6:00,2025-12-22 06:00:00,21,2025-12-23 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1423,W,W1423,0
2025-12-22,6:00,2025-12-22 06:00:00,22,2025-12-23 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1423,X,X1423,0
2025-12-22,6:00,2025-12-22 06:00:00,23,2025-12-23 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1423,Y,Y1423,0
2025-12-22,6:00,2025-12-22 06:00:00,24,2025-12-23 06:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1423,Z,Z1423,0
2025-12-22,12:00,2025-12-22 12:00:00,1,2025-12-22 13:00:00,5457.2907,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,C,C1424,5457.2906999999996
2025-12-22,12:00,2025-12-22 12:00:00,2,2025-12-22 14:00:00,4778.4394,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,D,D1424,4778.4394000000002
2025-12-22,12:00,2025-12-22 12:00:00,3,2025-12-22 15:00:00,3185.4582,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,E,E1424,3185.4582
2025-12-22,12:00,2025-12-22 12:00:00,4,2025-12-22 16:00:00,1511.6789,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,F,F1424,1511.6789000000001
2025-12-22,12:00,2025-12-22 12:00:00,5,2025-12-22 17:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,G,G1424,0
2025-12-22,12:00,2025-12-22 12:00:00,6,2025-12-22 18:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,H,H1424,0
2025-12-22,12:00,2025-12-22 12:00:00,7,2025-12-22 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,I,I1424,0
2025-12-22,12:00,2025-12-22 12:00:00,8,2025-12-22 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,J,J1424,0
2025-12-22,12:00,2025-12-22 12:00:00,9,2025-12-22 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,K,K1424,0
2025-12-22,12:00,2025-12-22 12:00:00,10,2025-12-22 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,L,L1424,0
2025-12-22,12:00,2025-12-22 12:00:00,11,2025-12-22 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,M,M1424,0
2025-12-22,12:00,2025-12-22 12:00:00,12,2025-12-23 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,N,N1424,0
2025-12-22,12:00,2025-12-22 12:00:00,13,2025-12-23 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,O,O1424,0
2025-12-22,12:00,2025-12-22 12:00:00,14,2025-12-23 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,P,P1424,0
2025-12-22,12:00,2025-12-22 12:00:00,15,2025-12-23 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,Q,Q1424,0
2025-12-22,12:00,2025-12-22 12:00:00,16,2025-12-23 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,R,R1424,0
2025-12-22,12:00,2025-12-22 12:00:00,17,2025-12-23 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,S,S1424,0
2025-12-22,12:00,2025-12-22 12:00:00,18,2025-12-23 06:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,T,T1424,0
2025-12-22,12:00,2025-12-22 12:00:00,19,2025-12-23 07:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,U,U1424,0
2025-12-22,12:00,2025-12-22 12:00:00,20,2025-12-23 08:00:00,1425.7884,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,V,V1424,1425.7883999999999
2025-12-22,12:00,2025-12-22 12:00:00,21,2025-12-23 09:00:00,3000.8541,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,W,W1424,3000.8541
2025-12-22,12:00,2025-12-22 12:00:00,22,2025-12-23 10:00:00,4556.7013,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,X,X1424,4556.7012999999997
2025-12-22,12:00,2025-12-22 12:00:00,23,2025-12-23 11:00:00,4774.2828,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,Y,Y1424,4774.2828
2025-12-22,12:00,2025-12-22 12:00:00,24,2025-12-23 12:00:00,6579.75,,from_verified_0h_block,附件3.xlsx,Sheet1,1424,Z,Z1424,6579.75
2025-12-22,18:00,2025-12-22 18:00:00,1,2025-12-22 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,C,C1425,0
2025-12-22,18:00,2025-12-22 18:00:00,2,2025-12-22 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,D,D1425,0
2025-12-22,18:00,2025-12-22 18:00:00,3,2025-12-22 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,E,E1425,0
2025-12-22,18:00,2025-12-22 18:00:00,4,2025-12-22 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,F,F1425,0
2025-12-22,18:00,2025-12-22 18:00:00,5,2025-12-22 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,G,G1425,0
2025-12-22,18:00,2025-12-22 18:00:00,6,2025-12-23 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,H,H1425,0
2025-12-22,18:00,2025-12-22 18:00:00,7,2025-12-23 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,I,I1425,0
2025-12-22,18:00,2025-12-22 18:00:00,8,2025-12-23 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,J,J1425,0
2025-12-22,18:00,2025-12-22 18:00:00,9,2025-12-23 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,K,K1425,0
2025-12-22,18:00,2025-12-22 18:00:00,10,2025-12-23 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,L,L1425,0
2025-12-22,18:00,2025-12-22 18:00:00,11,2025-12-23 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,M,M1425,0
2025-12-22,18:00,2025-12-22 18:00:00,12,2025-12-23 06:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,N,N1425,0
2025-12-22,18:00,2025-12-22 18:00:00,13,2025-12-23 07:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,O,O1425,0
2025-12-22,18:00,2025-12-22 18:00:00,14,2025-12-23 08:00:00,1402.6315,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,P,P1425,1402.6315
2025-12-22,18:00,2025-12-22 18:00:00,15,2025-12-23 09:00:00,2735.8269,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,Q,Q1425,2735.8269
2025-12-22,18:00,2025-12-22 18:00:00,16,2025-12-23 10:00:00,3460.2612,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,R,R1425,3460.2611999999999
2025-12-22,18:00,2025-12-22 18:00:00,17,2025-12-23 11:00:00,4055.8067,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,S,S1425,4055.8067000000001
2025-12-22,18:00,2025-12-22 18:00:00,18,2025-12-23 12:00:00,5563.479,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,T,T1425,5563.4790000000003
2025-12-22,18:00,2025-12-22 18:00:00,19,2025-12-23 13:00:00,5083.2724,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,U,U1425,5083.2723999999998
2025-12-22,18:00,2025-12-22 18:00:00,20,2025-12-23 14:00:00,4384.9509,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,V,V1425,4384.9508999999998
2025-12-22,18:00,2025-12-22 18:00:00,21,2025-12-23 15:00:00,2749.7882,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,W,W1425,2749.7882
2025-12-22,18:00,2025-12-22 18:00:00,22,2025-12-23 16:00:00,1704.1125,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,X,X1425,1704.1125
2025-12-22,18:00,2025-12-22 18:00:00,23,2025-12-23 17:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,Y,Y1425,0
2025-12-22,18:00,2025-12-22 18:00:00,24,2025-12-23 18:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1425,Z,Z1425,0
2025-12-23,0:00,2025-12-23 00:00:00,1,2025-12-23 01:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,C,C1426,0
2025-12-23,0:00,2025-12-23 00:00:00,2,2025-12-23 02:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,D,D1426,0
2025-12-23,0:00,2025-12-23 00:00:00,3,2025-12-23 03:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,E,E1426,0
2025-12-23,0:00,2025-12-23 00:00:00,4,2025-12-23 04:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,F,F1426,0
2025-12-23,0:00,2025-12-23 00:00:00,5,2025-12-23 05:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,G,G1426,0
2025-12-23,0:00,2025-12-23 00:00:00,6,2025-12-23 06:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,H,H1426,0
2025-12-23,0:00,2025-12-23 00:00:00,7,2025-12-23 07:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,I,I1426,0
2025-12-23,0:00,2025-12-23 00:00:00,8,2025-12-23 08:00:00,1476.3682,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,J,J1426,1476.3681999999999
2025-12-23,0:00,2025-12-23 00:00:00,9,2025-12-23 09:00:00,2984.4407,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,K,K1426,2984.4407000000001
2025-12-23,0:00,2025-12-23 00:00:00,10,2025-12-23 10:00:00,4265.284,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,L,L1426,4265.2839999999997
2025-12-23,0:00,2025-12-23 00:00:00,11,2025-12-23 11:00:00,5117.0193,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,M,M1426,5117.0192999999999
2025-12-23,0:00,2025-12-23 00:00:00,12,2025-12-23 12:00:00,5481.4892,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,N,N1426,5481.4892
2025-12-23,0:00,2025-12-23 00:00:00,13,2025-12-23 13:00:00,5876.1795,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,O,O1426,5876.1795000000002
2025-12-23,0:00,2025-12-23 00:00:00,14,2025-12-23 14:00:00,5018.3987,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,P,P1426,5018.3986999999997
2025-12-23,0:00,2025-12-23 00:00:00,15,2025-12-23 15:00:00,3180.8105,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,Q,Q1426,3180.8105
2025-12-23,0:00,2025-12-23 00:00:00,16,2025-12-23 16:00:00,1704.1125,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,R,R1426,1704.1125
2025-12-23,0:00,2025-12-23 00:00:00,17,2025-12-23 17:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,S,S1426,0
2025-12-23,0:00,2025-12-23 00:00:00,18,2025-12-23 18:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,T,T1426,0
2025-12-23,0:00,2025-12-23 00:00:00,19,2025-12-23 19:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,U,U1426,0
2025-12-23,0:00,2025-12-23 00:00:00,20,2025-12-23 20:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,V,V1426,0
2025-12-23,0:00,2025-12-23 00:00:00,21,2025-12-23 21:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,W,W1426,0
2025-12-23,0:00,2025-12-23 00:00:00,22,2025-12-23 22:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,X,X1426,0
2025-12-23,0:00,2025-12-23 00:00:00,23,2025-12-23 23:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,Y,Y1426,0
2025-12-23,0:00,2025-12-23 00:00:00,24,2025-12-24 00:00:00,0,2025-12-23,original_0h_date,附件3.xlsx,Sheet1,1426,Z,Z1426,0
2025-12-23,6:00,2025-12-23 06:00:00,1,2025-12-23 07:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,C,C1427,0
2025-12-23,6:00,2025-12-23 06:00:00,2,2025-12-23 08:00:00,1688.9874,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,D,D1427,1688.9874
2025-12-23,6:00,2025-12-23 06:00:00,3,2025-12-23 09:00:00,3335.9328,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,E,E1427,3335.9328
2025-12-23,6:00,2025-12-23 06:00:00,4,2025-12-23 10:00:00,4845.6971,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,F,F1427,4845.6971000000003
2025-12-23,6:00,2025-12-23 06:00:00,5,2025-12-23 11:00:00,5580.3567,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,G,G1427,5580.3567000000003
2025-12-23,6:00,2025-12-23 06:00:00,6,2025-12-23 12:00:00,6342.5002,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,H,H1427,6342.5002000000004
2025-12-23,6:00,2025-12-23 06:00:00,7,2025-12-23 13:00:00,6127.7244,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,I,I1427,6127.7244000000001
2025-12-23,6:00,2025-12-23 06:00:00,8,2025-12-23 14:00:00,5063.7698,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,J,J1427,5063.7698
2025-12-23,6:00,2025-12-23 06:00:00,9,2025-12-23 15:00:00,2971.5553,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,K,K1427,2971.5553
2025-12-23,6:00,2025-12-23 06:00:00,10,2025-12-23 16:00:00,1477.8494,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,L,L1427,1477.8494000000001
2025-12-23,6:00,2025-12-23 06:00:00,11,2025-12-23 17:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,M,M1427,0
2025-12-23,6:00,2025-12-23 06:00:00,12,2025-12-23 18:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,N,N1427,0
2025-12-23,6:00,2025-12-23 06:00:00,13,2025-12-23 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,O,O1427,0
2025-12-23,6:00,2025-12-23 06:00:00,14,2025-12-23 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,P,P1427,0
2025-12-23,6:00,2025-12-23 06:00:00,15,2025-12-23 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,Q,Q1427,0
2025-12-23,6:00,2025-12-23 06:00:00,16,2025-12-23 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,R,R1427,0
2025-12-23,6:00,2025-12-23 06:00:00,17,2025-12-23 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,S,S1427,0
2025-12-23,6:00,2025-12-23 06:00:00,18,2025-12-24 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,T,T1427,0
2025-12-23,6:00,2025-12-23 06:00:00,19,2025-12-24 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,U,U1427,0
2025-12-23,6:00,2025-12-23 06:00:00,20,2025-12-24 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,V,V1427,0
2025-12-23,6:00,2025-12-23 06:00:00,21,2025-12-24 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,W,W1427,0
2025-12-23,6:00,2025-12-23 06:00:00,22,2025-12-24 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,X,X1427,0
2025-12-23,6:00,2025-12-23 06:00:00,23,2025-12-24 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,Y,Y1427,0
2025-12-23,6:00,2025-12-23 06:00:00,24,2025-12-24 06:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1427,Z,Z1427,0
2025-12-23,12:00,2025-12-23 12:00:00,1,2025-12-23 13:00:00,5804.9073,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,C,C1428,5804.9072999999999
2025-12-23,12:00,2025-12-23 12:00:00,2,2025-12-23 14:00:00,4912.3718,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,D,D1428,4912.3717999999999
2025-12-23,12:00,2025-12-23 12:00:00,3,2025-12-23 15:00:00,3144.1366,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,E,E1428,3144.1365999999998
2025-12-23,12:00,2025-12-23 12:00:00,4,2025-12-23 16:00:00,1654.5775,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,F,F1428,1654.5775000000001
2025-12-23,12:00,2025-12-23 12:00:00,5,2025-12-23 17:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,G,G1428,0
2025-12-23,12:00,2025-12-23 12:00:00,6,2025-12-23 18:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,H,H1428,0
2025-12-23,12:00,2025-12-23 12:00:00,7,2025-12-23 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,I,I1428,0
2025-12-23,12:00,2025-12-23 12:00:00,8,2025-12-23 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,J,J1428,0
2025-12-23,12:00,2025-12-23 12:00:00,9,2025-12-23 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,K,K1428,0
2025-12-23,12:00,2025-12-23 12:00:00,10,2025-12-23 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,L,L1428,0
2025-12-23,12:00,2025-12-23 12:00:00,11,2025-12-23 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,M,M1428,0
2025-12-23,12:00,2025-12-23 12:00:00,12,2025-12-24 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,N,N1428,0
2025-12-23,12:00,2025-12-23 12:00:00,13,2025-12-24 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,O,O1428,0
2025-12-23,12:00,2025-12-23 12:00:00,14,2025-12-24 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,P,P1428,0
2025-12-23,12:00,2025-12-23 12:00:00,15,2025-12-24 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,Q,Q1428,0
2025-12-23,12:00,2025-12-23 12:00:00,16,2025-12-24 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,R,R1428,0
2025-12-23,12:00,2025-12-23 12:00:00,17,2025-12-24 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,S,S1428,0
2025-12-23,12:00,2025-12-23 12:00:00,18,2025-12-24 06:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,T,T1428,0
2025-12-23,12:00,2025-12-23 12:00:00,19,2025-12-24 07:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,U,U1428,0
2025-12-23,12:00,2025-12-23 12:00:00,20,2025-12-24 08:00:00,1785.3,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,V,V1428,1785.3
2025-12-23,12:00,2025-12-23 12:00:00,21,2025-12-24 09:00:00,3391.2006,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,W,W1428,3391.2006000000001
2025-12-23,12:00,2025-12-23 12:00:00,22,2025-12-24 10:00:00,4518.4963,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,X,X1428,4518.4962999999998
2025-12-23,12:00,2025-12-23 12:00:00,23,2025-12-24 11:00:00,6343.425,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,Y,Y1428,6343.4250000000002
2025-12-23,12:00,2025-12-23 12:00:00,24,2025-12-24 12:00:00,5395.2527,,from_verified_0h_block,附件3.xlsx,Sheet1,1428,Z,Z1428,5395.2527
2025-12-23,18:00,2025-12-23 18:00:00,1,2025-12-23 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,C,C1429,0
2025-12-23,18:00,2025-12-23 18:00:00,2,2025-12-23 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,D,D1429,0
2025-12-23,18:00,2025-12-23 18:00:00,3,2025-12-23 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,E,E1429,0
2025-12-23,18:00,2025-12-23 18:00:00,4,2025-12-23 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,F,F1429,0
2025-12-23,18:00,2025-12-23 18:00:00,5,2025-12-23 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,G,G1429,0
2025-12-23,18:00,2025-12-23 18:00:00,6,2025-12-24 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,H,H1429,0
2025-12-23,18:00,2025-12-23 18:00:00,7,2025-12-24 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,I,I1429,0
2025-12-23,18:00,2025-12-23 18:00:00,8,2025-12-24 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,J,J1429,0
2025-12-23,18:00,2025-12-23 18:00:00,9,2025-12-24 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,K,K1429,0
2025-12-23,18:00,2025-12-23 18:00:00,10,2025-12-24 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,L,L1429,0
2025-12-23,18:00,2025-12-23 18:00:00,11,2025-12-24 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,M,M1429,0
2025-12-23,18:00,2025-12-23 18:00:00,12,2025-12-24 06:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,N,N1429,0
2025-12-23,18:00,2025-12-23 18:00:00,13,2025-12-24 07:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,O,O1429,0
2025-12-23,18:00,2025-12-23 18:00:00,14,2025-12-24 08:00:00,1669.8643,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,P,P1429,1669.8643
2025-12-23,18:00,2025-12-23 18:00:00,15,2025-12-24 09:00:00,2896.5987,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,Q,Q1429,2896.5987
2025-12-23,18:00,2025-12-23 18:00:00,16,2025-12-24 10:00:00,4714.869,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,R,R1429,4714.8689999999997
2025-12-23,18:00,2025-12-23 18:00:00,17,2025-12-24 11:00:00,6343.425,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,S,S1429,6343.4250000000002
2025-12-23,18:00,2025-12-23 18:00:00,18,2025-12-24 12:00:00,6579.75,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,T,T1429,6579.75
2025-12-23,18:00,2025-12-23 18:00:00,19,2025-12-24 13:00:00,6160.6125,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,U,U1429,6160.6125000000002
2025-12-23,18:00,2025-12-23 18:00:00,20,2025-12-24 14:00:00,5091.225,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,V,V1429,5091.2250000000004
2025-12-23,18:00,2025-12-23 18:00:00,21,2025-12-24 15:00:00,3748.875,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,W,W1429,3748.875
2025-12-23,18:00,2025-12-23 18:00:00,22,2025-12-24 16:00:00,1667.6486,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,X,X1429,1667.6486
2025-12-23,18:00,2025-12-23 18:00:00,23,2025-12-24 17:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,Y,Y1429,0
2025-12-23,18:00,2025-12-23 18:00:00,24,2025-12-24 18:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,1429,Z,Z1429,0
2025-12-24,0:00,2025-12-24 00:00:00,1,2025-12-24 01:00:00,0,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,C,C1430,0
2025-12-24,0:00,2025-12-24 00:00:00,2,2025-12-24 02:00:00,0,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,D,D1430,0
2025-12-24,0:00,2025-12-24 00:00:00,3,2025-12-24 03:00:00,0,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,E,E1430,0
2025-12-24,0:00,2025-12-24 00:00:00,4,2025-12-24 04:00:00,0,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,F,F1430,0
2025-12-24,0:00,2025-12-24 00:00:00,5,2025-12-24 05:00:00,0,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,G,G1430,0
2025-12-24,0:00,2025-12-24 00:00:00,6,2025-12-24 06:00:00,0,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,H,H1430,0
2025-12-24,0:00,2025-12-24 00:00:00,7,2025-12-24 07:00:00,0,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,I,I1430,0
2025-12-24,0:00,2025-12-24 00:00:00,8,2025-12-24 08:00:00,1591.6271,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,J,J1430,1591.6270999999999
2025-12-24,0:00,2025-12-24 00:00:00,9,2025-12-24 09:00:00,3123.4349,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,K,K1430,3123.4349000000002
2025-12-24,0:00,2025-12-24 00:00:00,10,2025-12-24 10:00:00,4172.7588,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,L,L1430,4172.7587999999996
2025-12-24,0:00,2025-12-24 00:00:00,11,2025-12-24 11:00:00,5993.2319,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,M,M1430,5993.2318999999998
2025-12-24,0:00,2025-12-24 00:00:00,12,2025-12-24 12:00:00,6579.75,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,N,N1430,6579.75
2025-12-24,0:00,2025-12-24 00:00:00,13,2025-12-24 13:00:00,5664.433,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,O,O1430,5664.433
2025-12-24,0:00,2025-12-24 00:00:00,14,2025-12-24 14:00:00,4295.6928,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,P,P1430,4295.6927999999998
2025-12-24,0:00,2025-12-24 00:00:00,15,2025-12-24 15:00:00,3417.4161,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,Q,Q1430,3417.4160999999999
2025-12-24,0:00,2025-12-24 00:00:00,16,2025-12-24 16:00:00,1317.0335,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,R,R1430,1317.0335
2025-12-24,0:00,2025-12-24 00:00:00,17,2025-12-24 17:00:00,0,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,S,S1430,0
2025-12-24,0:00,2025-12-24 00:00:00,18,2025-12-24 18:00:00,0,2025-12-24,original_0h_date,附件3.xlsx,Sheet1,1430,T,T1430,0
