date,slot_id,time_marker_normalized,load_kw,pv_actual_kw,load_source_cell,pv_source_cell
2025-11-26,52,8:40,6746.6493,3130.6868,BA331,BA331
2025-11-26,53,8:50,6599.5769,3440.5919,BB331,BB331
2025-11-26,54,9:00,6652.02,3705.9,BC331,BC331
2025-11-26,55,9:10,6544.5466,3991.6088,BD331,BD331
2025-11-26,56,9:20,6516.0514,4270.9333,BE331,BE331
2025-11-26,57,9:30,6601.43,4528.9125,BF331,BF331
2025-11-26,58,9:40,6563.1032,4784.7648,BG331,BG331
2025-11-26,59,9:50,6511.2219,5047.4481,BH331,BH331
2025-11-26,60,10:00,6531.23,5260.9125,BI331,BI331
2025-11-26,61,10:10,6571.3888,5362.6335,BJ331,BJ331
2025-11-26,62,10:20,6504.7653,5504.1027,BK331,BK331
2025-11-26,63,10:30,6440.06,5702.85,BL331,BL331
2025-11-26,64,10:40,6574.1019,5844.9616,BM331,BM331
2025-11-26,65,10:50,6475.3973,6034.5095,BN331,BN331
2025-11-26,66,11:00,6276.2,6231.2625,BO331,BO331
2025-11-26,67,11:10,6514.777,6273.5267,BP331,BP331
2025-11-26,68,11:20,6501.3232,6309.5688,BQ331,BQ331
2025-11-26,69,11:30,6193.74,6393.225,BR331,BR331
2025-11-26,70,11:40,6251.1541,6419.4953,BS331,BS331
2025-11-26,71,11:50,6305.411,6349.6241,BT331,BT331
2025-11-26,72,12:00,6142.38,6278.85,BU331,BU331
2025-11-26,73,12:10,5980.4229,6349.8398,BV331,BV331
2025-11-26,74,12:20,6061.7711,6435.7337,BW331,BW331
2025-11-26,75,12:30,6165.67,6405.6375,BX331,BX331
2025-11-26,76,12:40,5875.7697,6248.5999,BY331,BY331
2025-11-26,77,12:50,5817.1036,6163.3231,BZ331,BZ331
2025-11-26,78,13:00,6117.46,6135.15,CA331,CA331
2025-11-26,79,13:10,6283.9477,5968.6232,CB331,CB331
2025-11-26,80,13:20,6380.2905,5799.2294,CC331,CC331
2025-11-26,81,13:30,6357.47,5709.3,CD331,CD331
2025-11-26,82,13:40,6081.647,5632.2483,CE331,CE331
2025-11-26,83,13:50,6090.1048,5465.4409,CF331,CF331
2025-11-26,84,14:00,6392.31,5199.075,CG331,CG331
2025-11-26,85,14:10,6453.391,4926.5174,CH331,CH331
2025-11-26,86,14:20,6350.3304,4747.8934,CI331,CI331
2025-11-26,87,14:30,6215.54,4658.1,CJ331,CJ331
2025-11-26,88,14:40,6096.4343,4528.3562,CK331,CK331
2025-11-26,89,14:50,6113.7301,4172.9296,CL331,CL331
2025-11-26,90,15:00,6235.94,3722.8125,CM331,CM331
2025-11-26,91,15:10,6286.1869,3507.4039,CN331,CN331
2025-11-26,92,15:20,6199.2408,3337.8503,CO331,CO331
2025-11-26,93,15:30,6086.61,3058.6125,CP331,CP331
2025-11-26,94,15:40,6138.2179,2690.2996,CQ331,CQ331
2025-11-26,95,15:50,6270.6946,2291.8007,CR331,CR331
2025-11-26,96,16:00,6349.08,1922.775,CS331,CS331
2025-11-26,97,16:10,6289.2983,1611.6111,CT331,CT331
2025-11-26,98,16:20,6140.6444,1293.0443,CU331,CU331
2025-11-26,99,16:30,6058.98,959.175,CV331,CV331
2025-11-26,100,16:40,6170.7257,659.7567,CW331,CW331
2025-11-26,101,16:50,6205.1412,357.2277,CX331,CX331
2025-11-26,102,17:00,6116.85,102.3,CY331,CY331
2025-11-26,103,17:10,6090.0235,8.3909,CZ331,CZ331
2025-11-26,104,17:20,5945.3053,0,DA331,DA331
2025-11-26,105,17:30,5866.7,0,DB331,DB331
2025-11-26,106,17:40,6098.4174,0.3304,DC331,DC331
2025-11-26,107,17:50,5385.2573,0,DD331,DD331
2025-11-26,108,18:00,4163.47,0,DE331,DE331
2025-11-26,109,18:10,4203.6574,0.0237,DF331,DF331
2025-11-26,110,18:20,4388.9086,0,DG331,DG331
2025-11-26,111,18:30,4232.21,0,DH331,DH331
2025-11-26,112,18:40,4367.2605,0.0017,DI331,DI331
2025-11-26,113,18:50,4434.8528,0,DJ331,DJ331
2025-11-26,114,19:00,4321.86,0,DK331,DK331
2025-11-26,115,19:10,4308.7902,0,DL331,DL331
2025-11-26,116,19:20,4227.6078,0,DM331,DM331
2025-11-26,117,19:30,4123.87,0,DN331,DN331
2025-11-26,118,19:40,4231.6418,0,DO331,DO331
2025-11-26,119,19:50,4234.4788,0,DP331,DP331
2025-11-26,120,20:00,4147.04,0,DQ331,DQ331
2025-11-26,121,20:10,4304.9759,0,DR331,DR331
2025-11-26,122,20:20,4448.7671,0,DS331,DS331
2025-11-26,123,20:30,4400.44,0,DT331,DT331
2025-11-26,124,20:40,4249.4398,0,DU331,DU331
2025-11-26,125,20:50,4204.5892,0,DV331,DV331
2025-11-26,126,21:00,4315.82,0,DW331,DW331
2025-11-26,127,21:10,4432.2086,0,DX331,DX331
2025-11-26,128,21:20,4359.591,0,DY331,DY331
2025-11-26,129,21:30,4249.74,0,DZ331,DZ331
2025-11-26,130,21:40,4349.0745,0,EA331,EA331
2025-11-26,131,21:50,3916.4592,0,EB331,EB331
2025-11-26,132,22:00,3158.16,0,EC331,EC331
2025-11-26,133,22:10,3109.6765,0,ED331,ED331
2025-11-26,134,22:20,3344.7241,0,EE331,EE331
2025-11-26,135,22:30,3377.58,0,EF331,EF331
2025-11-26,136,22:40,3150.5172,0,EG331,EG331
2025-11-26,137,22:50,3027.9471,0,EH331,EH331
2025-11-26,138,23:00,3177.3,0,EI331,EI331
2025-11-26,139,23:10,3441.2637,0,EJ331,EJ331
2025-11-26,140,23:20,3568.1168,0,EK331,EK331
2025-11-26,141,23:30,3479.81,0,EL331,EL331
2025-11-26,142,23:40,3328.8441,0,EM331,EM331
2025-11-26,143,23:50,3393.4143,0,EN331,EN331
2025-11-26,144,0:00+1,3513.5,0,EO331,EO331
2025-11-27,1,0:10,3300.0173,0,B332,B332
2025-11-27,2,0:20,3285.9949,0,C332,C332
2025-11-27,3,0:30,3519.8,0,D332,D332
2025-11-27,4,0:40,3499.6155,0,E332,E332
2025-11-27,5,0:50,3395.5074,0,F332,F332
2025-11-27,6,1:00,3355.71,0,G332,G332
2025-11-27,7,1:10,3345.3158,0,H332,H332
2025-11-27,8,1:20,3386.5423,0,I332,I332
2025-11-27,9,1:30,3491.2,0,J332,J332
2025-11-27,10,1:40,3614.1234,0,K332,K332
2025-11-27,11,1:50,3599.2043,0,L332,L332
2025-11-27,12,2:00,3479.45,0,M332,M332
2025-11-27,13,2:10,3453.6739,0,N332,N332
2025-11-27,14,2:20,3517.0025,0,O332,O332
2025-11-27,15,2:30,3595.63,0,P332,P332
2025-11-27,16,2:40,3607.3602,0,Q332,Q332
2025-11-27,17,2:50,3506.1722,0,R332,R332
2025-11-27,18,3:00,3419.35,0,S332,S332
2025-11-27,19,3:10,3535.5218,0,T332,T332
2025-11-27,20,3:20,3640.5396,0,U332,U332
2025-11-27,21,3:30,3604.38,0,V332,V332
2025-11-27,22,3:40,3511.6947,0,W332,W332
2025-11-27,23,3:50,3549.0422,0,X332,X332
2025-11-27,24,4:00,3691.94,0,Y332,Y332
2025-11-27,25,4:10,3720.8992,0,Z332,Z332
2025-11-27,26,4:20,3582.8065,0,AA332,AA332
2025-11-27,27,4:30,3462.85,0,AB332,AB332
2025-11-27,28,4:40,3614.5697,0,AC332,AC332
2025-11-27,29,4:50,3795.8859,0,AD332,AD332
2025-11-27,30,5:00,3809.23,0,AE332,AE332
2025-11-27,31,5:10,3682.3824,0,AF332,AF332
2025-11-27,32,5:20,3647.7782,0,AG332,AG332
2025-11-27,33,5:30,3656.25,0,AH332,AH332
2025-11-27,34,5:40,3560.9952,0,AI332,AI332
2025-11-27,35,5:50,4090.8446,0.0034,AJ332,AJ332
2025-11-27,36,6:00,4891.44,0,AK332,AK332
2025-11-27,37,6:10,4820.3357,0,AL332,AL332
2025-11-27,38,6:20,4754.4047,0.0478,AM332,AM332
2025-11-27,39,6:30,4923.39,0,AN332,AN332
2025-11-27,40,6:40,4702.6645,0,AO332,AO332
2025-11-27,41,6:50,4678.0453,4.0513,AP332,AP332
2025-11-27,42,7:00,4901.99,91.425,AQ332,AQ332
2025-11-27,43,7:10,4811.6026,354.1091,AR332,AR332
2025-11-27,44,7:20,4754.699,655.3931,AS332,AS332
2025-11-27,45,7:30,4792.25,932.55,AT332,AT332
2025-11-27,46,7:40,4739.5359,1238.1569,AU332,AU332
2025-11-27,47,7:50,5460.2231,1560.3728,AV332,AV332
2025-11-27,48,8:00,6624.04,1925.4375,AW332,AW332
2025-11-27,49,8:10,6877.6699,2373.4033,AX332,AX332
2025-11-27,50,8:20,6609.7561,2781.9733,AY332,AY332
2025-11-27,51,8:30,6364.21,3100.2,AZ332,AZ332
2025-11-27,52,8:40,6327.852,3383.9914,BA332,BA332
2025-11-27,53,8:50,6445.365,3667.3695,BB332,BB332
2025-11-27,54,9:00,6628.82,3997.7625,BC332,BC332
2025-11-27,55,9:10,6781.7654,4384.5371,BD332,BD332
2025-11-27,56,9:20,6691.0169,4616.7652,BE332,BE332
2025-11-27,57,9:30,6478.53,4710.4875,BF332,BF332
2025-11-27,58,9:40,6507.3587,4894.2766,BG332,BG332
2025-11-27,59,9:50,6646.5302,5122.3722,BH332,BH332
2025-11-27,60,10:00,6636.56,5381.85,BI332,BI332
2025-11-27,61,10:10,6369.9141,5689.2704,BJ332,BJ332
2025-11-27,62,10:20,6323.6302,5782.0095,BK332,BK332
2025-11-27,63,10:30,6501.52,5803.3875,BL332,BL332
2025-11-27,64,10:40,6460.5192,6165.6617,BM332,BM332
2025-11-27,65,10:50,6432.1291,6463.5189,BN332,BN332
2025-11-27,66,11:00,6471.83,6405.9,BO332,BO332
2025-11-27,67,11:10,6383.943,6136.2069,BP332,BP332
2025-11-27,68,11:20,6362.3559,6208.7956,BQ332,BQ332
2025-11-27,69,11:30,6436.73,6564.15,BR332,BR332
2025-11-27,70,11:40,6398.5616,6628.0366,BS332,BS332
2025-11-27,71,11:50,6159.7891,6608.5662,BT332,BT332
2025-11-27,72,12:00,5919.83,6667.275,BU332,BU332
2025-11-27,73,12:10,5974.4967,6736.3078,BV332,BV332
2025-11-27,74,12:20,6003.2643,6825.1167,BW332,BW332
2025-11-27,75,12:30,5890.1,6848.925,BX332,BX332
2025-11-27,76,12:40,5863.6204,6685.1581,BY332,BY332
2025-11-27,77,12:50,6072.4736,6515.0178,BZ332,BZ332
2025-11-27,78,13:00,6343.83,6363.825,CA332,CA332
2025-11-27,79,13:10,6324.1765,6109.5668,CB332,CB332
2025-11-27,80,13:20,6126.9531,5958.6561,CC332,CC332
2025-11-27,81,13:30,5977.22,5868.8625,CD332,CD332
2025-11-27,82,13:40,6023.6322,5577.0176,CE332,CE332
2025-11-27,83,13:50,6146.6295,5261.962,CF332,CF332
2025-11-27,84,14:00,6247.46,5046.45,CG332,CG332
2025-11-27,85,14:10,6292.1224,4890.2521,CH332,CH332
2025-11-27,86,14:20,6166.7597,4777.083,CI332,CI332
2025-11-27,87,14:30,6014.63,4581.9,CJ332,CJ332
2025-11-27,88,14:40,6116.3517,4176.9221,CK332,CK332
2025-11-27,89,14:50,6203.0903,3871.4313,CL332,CL332
2025-11-27,90,15:00,6167.69,3665.8125,CM332,CM332
2025-11-27,91,15:10,6165.4682,3257.2613,CN332,CN332
2025-11-27,92,15:20,6193.1502,2801.861,CO332,CO332
2025-11-27,93,15:30,6202.3,2435.475,CP332,CP332
2025-11-27,94,15:40,6157.2292,2152.3756,CQ332,CQ332
2025-11-27,95,15:50,6082.9061,1935.8342,CR332,CR332
2025-11-27,96,16:00,6039.75,1703.2875,CS332,CS332
2025-11-27,97,16:10,6089.3527,1363.9419,CT332,CT332
2025-11-27,98,16:20,6212.1336,1046.6294,CU332,CU332
2025-11-27,99,16:30,6258.56,801,CV332,CV332
2025-11-27,100,16:40,6100.0139,555.644,CW332,CW332
2025-11-27,101,16:50,6104.8821,296.7298,CX332,CX332
2025-11-27,102,17:00,6211.9,85.9875,CY332,CY332
2025-11-27,103,17:10,6003.8068,7.5487,CZ332,CZ332
2025-11-27,104,17:20,5848.0301,0,DA332,DA332
2025-11-27,105,17:30,6047.03,0,DB332,DB332
2025-11-27,106,17:40,6380.2766,0.3133,DC332,DC332
2025-11-27,107,17:50,5683.5655,0,DD332,DD332
2025-11-27,108,18:00,4364.38,0,DE332,DE332
2025-11-27,109,18:10,4082.5484,0.0225,DF332,DF332
2025-11-27,110,18:20,4308.7643,0,DG332,DG332
2025-11-27,111,18:30,4405.38,0,DH332,DH332
2025-11-27,112,18:40,4284.9168,0.0016,DI332,DI332
2025-11-27,113,18:50,4213.4196,0,DJ332,DJ332
2025-11-27,114,19:00,4266,0,DK332,DK332
2025-11-27,115,19:10,4279.0872,0,DL332,DL332
2025-11-27,116,19:20,4233.4153,0,DM332,DM332
2025-11-27,117,19:30,4193.03,0,DN332,DN332
2025-11-27,118,19:40,4233.9379,0,DO332,DO332
2025-11-27,119,19:50,4303.7998,0,DP332,DP332
2025-11-27,120,20:00,4333.53,0,DQ332,DQ332
2025-11-27,121,20:10,4321.8794,0,DR332,DR332
2025-11-27,122,20:20,4458.343,0,DS332,DS332
2025-11-27,123,20:30,4586.35,0,DT332,DT332
2025-11-27,124,20:40,4357.5493,0,DU332,DU332
2025-11-27,125,20:50,4208.9523,0,DV332,DV332
2025-11-27,126,21:00,4281.7,0,DW332,DW332
2025-11-27,127,21:10,4302.6298,0,DX332,DX332
2025-11-27,128,21:20,4325.8311,0,DY332,DY332
2025-11-27,129,21:30,4454.47,0,DZ332,DZ332
2025-11-27,130,21:40,4586.8751,0,EA332,EA332
2025-11-27,131,21:50,4011.7475,0,EB332,EB332
2025-11-27,132,22:00,3161.51,0,EC332,EC332
2025-11-27,133,22:10,3222.1193,0,ED332,ED332
2025-11-27,134,22:20,3265.896,0,EE332,EE332
2025-11-27,135,22:30,3075.22,0,EF332,EF332
2025-11-27,136,22:40,3330.3187,0,EG332,EG332
2025-11-27,137,22:50,3338.97,0,EH332,EH332
2025-11-27,138,23:00,3121.01,0,EI332,EI332
2025-11-27,139,23:10,3399.662,0,EJ332,EJ332
2025-11-27,140,23:20,3479.9834,0,EK332,EK332
2025-11-27,141,23:30,3302.39,0,EL332,EL332
2025-11-27,142,23:40,3437.6673,0,EM332,EM332
2025-11-27,143,23:50,3033.7041,0,EN332,EN332
2025-11-27,144,0:00+1,2286.92,0,EO332,EO332
2025-11-28,1,0:10,2358.9521,0,B333,B333
2025-11-28,2,0:20,2638.7734,0,C333,C333
2025-11-28,3,0:30,2682.58,0,D333,D333
2025-11-28,4,0:40,2649.2092,0,E333,E333
2025-11-28,5,0:50,2603.1026,0,F333,F333
2025-11-28,6,1:00,2551.03,0,G333,G333
2025-11-28,7,1:10,2503.2936,0,H333,H333
2025-11-28,8,1:20,2581.0151,0,I333,I333
2025-11-28,9,1:30,2658.35,0,J333,J333
2025-11-28,10,1:40,2483.6935,0,K333,K333
2025-11-28,11,1:50,2385.1405,0,L333,L333
2025-11-28,12,2:00,2448.79,0,M333,M333
2025-11-28,13,2:10,2457.2641,0,N333,N333
2025-11-28,14,2:20,2529.8608,0,O333,O333
2025-11-28,15,2:30,2665.33,0,P333,P333
2025-11-28,16,2:40,2688.2909,0,Q333,Q333
2025-11-28,17,2:50,2570.8405,0,R333,R333
2025-11-28,18,3:00,2506.1,0,S333,S333
2025-11-28,19,3:10,2700.9469,0,T333,T333
2025-11-28,20,3:20,2717.0906,0,U333,U333
2025-11-28,21,3:30,2572.55,0,V333,V333
2025-11-28,22,3:40,2708.7833,0,W333,W333
2025-11-28,23,3:50,2802.0227,0,X333,X333
2025-11-28,24,4:00,2772.16,0,Y333,Y333
2025-11-28,25,4:10,2860.3938,0,Z333,Z333
2025-11-28,26,4:20,2839.9626,0,AA333,AA333
2025-11-28,27,4:30,2678.69,0,AB333,AB333
2025-11-28,28,4:40,2624.2711,0,AC333,AC333
2025-11-28,29,4:50,2765.8367,0,AD333,AD333
2025-11-28,30,5:00,2868.93,0,AE333,AE333
2025-11-28,31,5:10,2625.8303,0,AF333,AF333
2025-11-28,32,5:20,2530.9816,0,AG333,AG333
2025-11-28,33,5:30,2675.94,0,AH333,AH333
2025-11-28,34,5:40,2695.1089,0.0015,AI333,AI333
2025-11-28,35,5:50,2802.2597,0,AJ333,AJ333
2025-11-28,36,6:00,2951.67,0,AK333,AK333
2025-11-28,37,6:10,2844.4274,0.0206,AL333,AL333
2025-11-28,38,6:20,2793.0382,0,AM333,AM333
2025-11-28,39,6:30,2816.31,0,AN333,AN333
2025-11-28,40,6:40,2664.5631,0.2874,AO333,AO333
2025-11-28,41,6:50,2788.6228,2.0431,AP333,AP333
2025-11-28,42,7:00,3140.85,74.775,AQ333,AQ333
2025-11-28,43,7:10,3184.7572,306.5836,AR333,AR333
2025-11-28,44,7:20,3133.3215,591.941,AS333,AS333
2025-11-28,45,7:30,3182.05,867.075,AT333,AT333
2025-11-28,46,7:40,3290.4961,1150.9691,AU333,AU333
2025-11-28,47,7:50,3329.4835,1431.4557,AV333,AV333
2025-11-28,48,8:00,3284.57,1720.95,AW333,AW333
2025-11-28,49,8:10,3251.5128,2058.2972,AX333,AX333
2025-11-28,50,8:20,3228.0552,2450.4708,AY333,AY333
2025-11-28,51,8:30,3175.15,2802.4875,AZ333,AZ333
2025-11-28,52,8:40,3124.4762,3000.6626,BA333,BA333
2025-11-28,53,8:50,3407.7898,3224.0066,BB333,BB333
2025-11-28,54,9:00,3839.14,3566.7375,BC333,BC333
2025-11-28,55,9:10,3860.8713,3940.6784,BD333,BD333
2025-11-28,56,9:20,3785.9826,4174.7116,BE333,BE333
2025-11-28,57,9:30,3835.23,4321.275,BF333,BF333
2025-11-28,58,9:40,3902.5273,4600.1087,BG333,BG333
2025-11-28,59,9:50,3848.5039,4930.0024,BH333,BH333
2025-11-28,60,10:00,3720.07,5152.2375,BI333,BI333
2025-11-28,61,10:10,3706.9575,5196.4135,BJ333,BJ333
2025-11-28,62,10:20,3802.0022,5329.7436,BK333,BK333
2025-11-28,63,10:30,3862.86,5583.6,BL333,BL333
2025-11-28,64,10:40,3760.5231,5758.9582,BM333,BM333
2025-11-28,65,10:50,3740.8381,6004.792,BN333,BN333
2025-11-28,66,11:00,3827.72,6301.7625,BO333,BO333
2025-11-28,67,11:10,3784.9162,6451.207,BP333,BP333
2025-11-28,68,11:20,3606.5449,6563.8934,BQ333,BQ333
2025-11-28,69,11:30,3456.39,6635.1375,BR333,BR333
2025-11-28,70,11:40,3529.0563,6525.1933,BS333,BS333
2025-11-28,71,11:50,3709.3779,6337.1272,BT333,BT333
2025-11-28,72,12:00,3833.65,6246.8625,BU333,BU333
2025-11-28,73,12:10,3809.1955,6358.1105,BV333,BV333
2025-11-28,74,12:20,3706.2749,6457.2295,BW333,BW333
2025-11-28,75,12:30,3617.69,6512.9625,BX333,BX333
2025-11-28,76,12:40,3592.718,6679.6402,BY333,BY333
2025-11-28,77,12:50,3580.6057,6811.5013,BZ333,BZ333
2025-11-28,78,13:00,3565.34,6796.125,CA333,CA333
2025-11-28,79,13:10,3589.4845,6619.7504,CB333,CB333
2025-11-28,80,13:20,3686.382,6231.784,CC333,CC333
2025-11-28,81,13:30,3765.35,5878.125,CD333,CD333
2025-11-28,82,13:40,3673.7952,5894.2334,CE333,CE333
2025-11-28,83,13:50,3496.4003,5774.9972,CF333,CF333
2025-11-28,84,14:00,3393.4,5458.725,CG333,CG333
2025-11-28,85,14:10,3448.6715,5349.4066,CH333,CH333
2025-11-28,86,14:20,3398.0069,5107.912,CI333,CI333
2025-11-28,87,14:30,3275.72,4700.3625,CJ333,CJ333
2025-11-28,88,14:40,3384.1432,4456.2657,CK333,CK333
2025-11-28,89,14:50,3560.6834,4177.842,CL333,CL333
2025-11-28,90,15:00,3654.86,3806.8125,CM333,CM333
2025-11-28,91,15:10,3669.1863,3506.8792,CN333,CN333
2025-11-28,92,15:20,3681.211,3224.8637,CO333,CO333
2025-11-28,93,15:30,3635.45,2904.675,CP333,CP333
2025-11-28,94,15:40,3424.6008,2560.1582,CQ333,CQ333
2025-11-28,95,15:50,3322.6301,2263.2052,CR333,CR333
2025-11-28,96,16:00,3409.44,2001.7875,CS333,CS333
2025-11-28,97,16:10,3507.8668,1689.0796,CT333,CT333
2025-11-28,98,16:20,3574.5522,1331.0317,CU333,CU333
2025-11-28,99,16:30,3555.77,972,CV333,CV333
2025-11-28,100,16:40,3366.2767,651.5122,CW333,CW333
2025-11-28,101,16:50,2992.8657,337.8262,CX333,CX333
2025-11-28,102,17:00,2669.1,85.725,CY333,CY333
2025-11-28,103,17:10,2698.9684,3.6617,CZ333,CZ333
2025-11-28,104,17:20,2768.457,0,DA333,DA333
2025-11-28,105,17:30,2708.4,0,DB333,DB333
2025-11-28,106,17:40,2647.2643,0.0349,DC333,DC333
2025-11-28,107,17:50,2687.3491,0,DD333,DD333
2025-11-28,108,18:00,2710.1,0,DE333,DE333
2025-11-28,109,18:10,2549.683,0.0025,DF333,DF333
2025-11-28,110,18:20,2660.4146,0,DG333,DG333
2025-11-28,111,18:30,2864.33,0,DH333,DH333
2025-11-28,112,18:40,2559.7495,0,DI333,DI333
2025-11-28,113,18:50,2558.5406,0,DJ333,DJ333
2025-11-28,114,19:00,2893.81,0,DK333,DK333
2025-11-28,115,19:10,2780.727,0,DL333,DL333
2025-11-28,116,19:20,2700.1157,0,DM333,DM333
2025-11-28,117,19:30,2872.57,0,DN333,DN333
2025-11-28,118,19:40,2977.3991,0,DO333,DO333
2025-11-28,119,19:50,2894.4567,0,DP333,DP333
2025-11-28,120,20:00,2764.07,0,DQ333,DQ333
2025-11-28,121,20:10,2809.7214,0,DR333,DR333
2025-11-28,122,20:20,2788.0443,0,DS333,DS333
2025-11-28,123,20:30,2700.25,0,DT333,DT333
2025-11-28,124,20:40,2785.2606,0,DU333,DU333
2025-11-28,125,20:50,2794.3179,0,DV333,DV333
2025-11-28,126,21:00,2707.59,0,DW333,DW333
2025-11-28,127,21:10,2747.0617,0,DX333,DX333
2025-11-28,128,21:20,2699.5316,0,DY333,DY333
2025-11-28,129,21:30,2623.83,0,DZ333,DZ333
2025-11-28,130,21:40,2755.9999,0,EA333,EA333
2025-11-28,131,21:50,2541.3463,0,EB333,EB333
2025-11-28,132,22:00,2117.86,0,EC333,EC333
2025-11-28,133,22:10,2190.014,0,ED333,ED333
2025-11-28,134,22:20,2186.8926,0,EE333,EE333
2025-11-28,135,22:30,2052.41,0,EF333,EF333
2025-11-28,136,22:40,2307.4432,0,EG333,EG333
2025-11-28,137,22:50,2436.2556,0,EH333,EH333
2025-11-28,138,23:00,2327.28,0,EI333,EI333
2025-11-28,139,23:10,2374.5109,0,EJ333,EJ333
2025-11-28,140,23:20,2323.6378,0,EK333,EK333
2025-11-28,141,23:30,2201.74,0,EL333,EL333
2025-11-28,142,23:40,2345.0777,0,EM333,EM333
2025-11-28,143,23:50,2531.2069,0,EN333,EN333
2025-11-28,144,0:00+1,2575.09,0,EO333,EO333
2025-11-29,1,0:10,2495.8762,0,B334,B334
2025-11-29,2,0:20,2400.2009,0,C334,C334
2025-11-29,3,0:30,2389.25,0,D334,D334
2025-11-29,4,0:40,2474.1038,0,E334,E334
2025-11-29,5,0:50,2423.2446,0,F334,F334
2025-11-29,6,1:00,2321.15,0,G334,G334
2025-11-29,7,1:10,2468.4548,0,H334,H334
2025-11-29,8,1:20,2541.737,0,I334,I334
2025-11-29,9,1:30,2439.2,0,J334,J334
2025-11-29,10,1:40,2410.648,0,K334,K334
2025-11-29,11,1:50,2572.9202,0,L334,L334
2025-11-29,12,2:00,2726.36,0,M334,M334
2025-11-29,13,2:10,2585.1354,0,N334,N334
2025-11-29,14,2:20,2605.7864,0,O334,O334
2025-11-29,15,2:30,2770,0,P334,P334
2025-11-29,16,2:40,2611.9503,0,Q334,Q334
2025-11-29,17,2:50,2508.3282,0,R334,R334
2025-11-29,18,3:00,2565.03,0,S334,S334
2025-11-29,19,3:10,2510.1648,0,T334,T334
2025-11-29,20,3:20,2507.708,0,U334,U334
2025-11-29,21,3:30,2657.48,0,V334,V334
2025-11-29,22,3:40,2855.7897,0,W334,W334
2025-11-29,23,3:50,2904.9081,0,X334,X334
2025-11-29,24,4:00,2722.93,0,Y334,Y334
2025-11-29,25,4:10,2464.3962,0,Z334,Z334
2025-11-29,26,4:20,2643.2181,0,AA334,AA334
2025-11-29,27,4:30,3021.56,0,AB334,AB334
2025-11-29,28,4:40,2839.383,0,AC334,AC334
2025-11-29,29,4:50,2586.6417,0,AD334,AD334
2025-11-29,30,5:00,2585.54,0,AE334,AE334
2025-11-29,31,5:10,2671.8003,0,AF334,AF334
2025-11-29,32,5:20,2699.6241,0,AG334,AG334
2025-11-29,33,5:30,2680.67,0,AH334,AH334
2025-11-29,34,5:40,2716.5826,0.002,AI334,AI334
2025-11-29,35,5:50,2689.2904,0,AJ334,AJ334
2025-11-29,36,6:00,2655.67,0,AK334,AK334
2025-11-29,37,6:10,2798.4332,0.0283,AL334,AL334
2025-11-29,38,6:20,2889.1012,0,AM334,AM334
2025-11-29,39,6:30,2854.62,0,AN334,AN334
2025-11-29,40,6:40,2855.1719,0.3945,AO334,AO334
2025-11-29,41,6:50,2938.519,1.5862,AP334,AP334
2025-11-29,42,7:00,3069.08,69.75,AQ334,AQ334
2025-11-29,43,7:10,3186.2985,291.3672,AR334,AR334
2025-11-29,44,7:20,3330.8982,574.4189,AS334,AS334
2025-11-29,45,7:30,3380.37,844.6875,AT334,AT334
2025-11-29,46,7:40,3182.1737,1102.136,AU334,AU334
2025-11-29,47,7:50,3192.1701,1389.7055,AV334,AV334
2025-11-29,48,8:00,3383.62,1734.0375,AW334,AW334
2025-11-29,49,8:10,3271.3352,2115.9023,AX334,AX334
2025-11-29,50,8:20,3076.4187,2442.8519,AY334,AY334
2025-11-29,51,8:30,3043.68,2715.1875,AZ334,AZ334
2025-11-29,52,8:40,3227.5243,3007.6236,BA334,BA334
2025-11-29,53,8:50,3554.7175,3254.7476,BB334,BB334
2025-11-29,54,9:00,3797.27,3474.9,BC334,BC334
2025-11-29,55,9:10,3756.0425,3767.7492,BD334,BD334
2025-11-29,56,9:20,3820.4751,4079.8834,BE334,BE334
2025-11-29,57,9:30,3954.49,4355.1375,BF334,BF334
2025-11-29,58,9:40,3779.6664,4581.9343,BG334,BG334
2025-11-29,59,9:50,3810.7061,4780.0213,BH334,BH334
2025-11-29,60,10:00,4026.75,4983.7125,BI334,BI334
2025-11-29,61,10:10,3881.9229,5209.9382,BJ334,BJ334
2025-11-29,62,10:20,3770.4187,5382.2455,BK334,BK334
2025-11-29,63,10:30,3864.26,5507.9625,BL334,BL334
2025-11-29,64,10:40,3919.0337,5649.653,BM334,BM334
2025-11-29,65,10:50,3886.4882,5672.1273,BN334,BN334
2025-11-29,66,11:00,3761.55,5619.8625,BO334,BO334
2025-11-29,67,11:10,3572.8203,5683.0482,BP334,BP334
2025-11-29,68,11:20,3516.3897,5721.0108,BQ334,BQ334
2025-11-29,69,11:30,3577.26,5676.6,BR334,BR334
2025-11-29,70,11:40,3569.3021,5633.367,BS334,BS334
2025-11-29,71,11:50,3623.2738,5568.8199,BT334,BT334
2025-11-29,72,12:00,3703.59,5573.775,BU334,BU334
2025-11-29,73,12:10,3624.0768,5752.9795,BV334,BV334
2025-11-29,74,12:20,3578.5339,5720.5807,BW334,BW334
2025-11-29,75,12:30,3607.05,5429.8875,BX334,BX334
2025-11-29,76,12:40,3558.907,5235.6304,BY334,BY334
2025-11-29,77,12:50,3522.5082,5237.9969,BZ334,BZ334
2025-11-29,78,13:00,3571.82,5314.7625,CA334,CA334
2025-11-29,79,13:10,3662.9635,5263.9842,CB334,CB334
